GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
SCMH1,22955,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.25,,9626627
SCML2,10389,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,10.62,,9626627
SCML2,10389,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,10.62,,11305809|1585935|17984431|3626302|6760236|6897822
SCN1A,6323,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.07,,9626627
SCN1A,6323,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.67,,36513242
SCN1B,6324,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.71,,9626627
SCN1B,6324,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.71,,11305809|1585935|17984431|3626302|6760236|6897822
SCN1B,6324,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.62,,36513242
SCN4A,6329,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.66,,36513242
SCN5A,6331,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.89,,9626627
SCN5A,6331,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.49,,36513242
SCN7A,6332,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.75,,36513242
SCNN1A,6337,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.56,,11305809|1585935|17984431|3626302|6760236|6897822
SCNN1B,6338,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.84,,11305809|1585935|17984431|3626302|6760236|6897822
SCOC,60592,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.99,,11305809|1585935|17984431|3626302|6760236|6897822
SCP2,6342,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.33,,36513242
SCP2D1,140856,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.00,,9626627
SCPEP1,59342,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.81,,11305809|1585935|17984431|3626302|6760236|6897822
SCPEP1,59342,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.53,,36513242
SCRN1,9805,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.66,,36513242
SCTR,6344,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.80,,36513242
SCUBE2,57758,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.01,,11305809|1585935|17984431|3626302|6760236|6897822
SCUBE2,57758,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.73,,36513242
SDAD1,55153,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.64,,36513242
SDC1,6382,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.60,,11305809|1585935|17984431|3626302|6760236|6897822
SDC3,9672,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.60,,36513242
SDC4,6385,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcifediol,4.87,,6897822
SDC4,6385,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.25,,36513242
SDCBP,6386,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.76,,11305809|1585935|17984431|3626302|6760236|6897822
SDCBP2,27111,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.87,,11305809|1585935|17984431|3626302|6760236|6897822
SDCBP2,27111,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.59,,36513242
SDF2L1,23753,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.35,,36513242
SDK1,221935,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.21,,11305809|1585935|17984431|3626302|6760236|6897822
SDK2,54549,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.78,,36513242
SDR16C5,195814,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.16,,11305809|1585935|17984431|3626302|6760236|6897822
SDR16C5,195814,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.88,,36513242
SDR16C6,242286,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.39,,36513242
SDR9C7,121214,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.29,,9626627
SDS,10993,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.86,,11305809|1585935|17984431|3626302|6760236|6897822
SDS,10993,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.58,,36513242
SDSL,113675,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.73,,36513242
SEC11C,90701,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.75,,36513242
SEC14L1,6397,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.96,,11305809|1585935|17984431|3626302|6760236|6897822
SEC14L2,23541,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.91,,11305809|1585935|17984431|3626302|6760236|6897822
SEC14L2,23541,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.63,,36513242
SEC14L3,266629,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.29,,9626627
SEC14L3,266629,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.89,,36513242
SEC14L4,284904,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.82,,36513242
SEC16A,9919,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.64,,36513242
SEC16B,89866,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.67,,36513242
SEC22B,9554,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.70,,36513242
SEC23A,10484,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.58,,36513242
SEC23B,10483,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.57,,36513242
SEC24C,9632,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.82,,36513242
SEC24D,9871,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.51,,36513242
SEC31A,22872,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.50,,36513242
SEC31B,25956,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.95,,36513242
SEC61A1,29927,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.50,,36513242
SEC61B,10952,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.65,,36513242
SEC63,11231,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.60,,36513242
SECTM1,6398,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.18,,11305809|1585935|17984431|3626302|6760236|6897822
SECTM1A,209588,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.16,,36513242
SECTM1B,58210,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.97,,36513242
SEL1L,6400,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.48,,36513242
SEL1L3,23231,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.51,,36513242
SELENBP1,8991,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.20,,36513242
SELENOP,6414,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,8.34,,9626627
SELENOP,6414,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,8.34,,11305809|1585935|17984431|3626302|6760236|6897822
SELENOS,55829,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.62,,36513242
SELENOV,348303,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.04,,9626627
SELP,6403,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.24,,36513242
SELPLG,6404,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.87,,11305809|1585935|17984431|3626302|6760236|6897822
SEMA3A,10371,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.53,,36513242
SEMA3B,7869,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.83,,11305809|1585935|17984431|3626302|6760236|6897822
SEMA3B,7869,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.55,,36513242
SEMA3C,10512,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.67,,11305809|1585935|17984431|3626302|6760236|6897822
SEMA3C,10512,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.39,,36513242
SEMA3D,223117,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.78,,36513242
SEMA3E,9723,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.59,,36513242
SEMA3F,6405,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.89,,11305809|1585935|17984431|3626302|6760236|6897822
SEMA4A,64218,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.64,,36513242
SEMA4B,10509,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.91,,11305809|1585935|17984431|3626302|6760236|6897822
SEMA4C,54910,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.76,,36513242
SEMA4D,10507,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.59,,36513242
SEMA4F,10505,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.73,,36513242
SEMA4G,57715,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.63,,36513242
SEMA5B,54437,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.71,,36513242
SEMA6A,57556,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.57,,36513242
SEMA6D,80031,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.75,,11305809|1585935|17984431|3626302|6760236|6897822
SEMA7A,8482,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.92,,9626627
SEPTIN11,55752,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.00,,9626627
SEPTIN11,55752,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.60,,36513242
SEPTIN3,55964,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.87,,36513242
SEPTIN5,5413,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.77,,36513242
SEPTIN8,23176,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.67,,9626627
SEPTIN8,23176,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.67,,11305809|1585935|17984431|3626302|6760236|6897822
SEPTIN8,23176,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.61,,36513242
SERHL,94009,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.44,,11305809|1585935|17984431|3626302|6760236|6897822
SERINC2,347735,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.81,,11305809|1585935|17984431|3626302|6760236|6897822
SERINC2,347735,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.53,,36513242
SERINC5,256987,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.64,,36513242
SERP1,27230,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.61,,36513242
SERPINA1,5265,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.54,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINA10,51156,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.68,,36513242
SERPINA3,12,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.78,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINA5,5104,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.94,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINA5,5104,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.66,,36513242
SERPINA7,6906,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.80,,9626627
SERPINA7,6906,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.40,,36513242
SERPINA9,327657,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.31,,9626627
SERPINB1,1992,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.81,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINB13,5275,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.36,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINB2,5055,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.55,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINB2,5055,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.26,,36513242
SERPINB3,6317,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.11,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINB5,5268,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.80,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINB6,5269,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.96,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINB8,5271,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.78,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINB8,5271,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.50,,36513242
SERPINB9,5272,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.73,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINB9,5272,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.45,,36513242
SERPINE1,5054,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,2.96,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINE1,5054,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.67,,36513242
SERPINE2,5270,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.53,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINE2,5270,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.25,,36513242
SERPINF1,5176,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.60,,11305809|1585935|17984431|3626302|6760236|6897822
SERPINF2,5345,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.55,,36513242
SERPINH1,871,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.28,,36513242
SERPINI1,5274,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.80,,11305809|1585935|17984431|3626302|6760236|6897822
SERTM1,400120,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.18,,36513242
SESN1,27244,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.59,,11305809|1585935|17984431|3626302|6760236|6897822
SESN1,27244,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.31,,36513242
SESN2,83667,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.11,,36513242
SESN3,143686,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.89,,9626627
SET,6418,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.75,,11305809|1585935|17984431|3626302|6760236|6897822
SETBP1,26040,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.59,,36513242
SETX,23064,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.07,,9626627
SETX,23064,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.67,,36513242
SEZ6,124925,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.70,,36513242
SEZ6L2,26470,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.05,,11305809|1585935|17984431|3626302|6760236|6897822
SEZ6L2,26470,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.78,,36513242
SF3B4,10262,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.01,,9626627
SF3B5,83443,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.79,,36513242
SFMBT2,57713,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.04,,9626627
SFMBT2,57713,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.64,,36513242
SFN,2810,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.52,,11305809|1585935|17984431|3626302|6760236|6897822
SFN,2810,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.24,,36513242
SFRP4,6424,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.90,,11305809|1585935|17984431|3626302|6760236|6897822
SFRP4,6424,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.62,,36513242
SFRP5,6425,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.17,,9626627
SFT2D3,84826,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.07,,36513242
SFTA2,389376,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.87,,9626627
SFTPA1,653509,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.04,,11305809|1585935|17984431|3626302|6760236|6897822
SFTPB,6439,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.83,,11305809|1585935|17984431|3626302|6760236|6897822
SFXN3,81855,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.87,,11305809|1585935|17984431|3626302|6760236|6897822
SFXN3,81855,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.59,,36513242
SFXN4,119559,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.69,,36513242
SFXN5,94097,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.10,,9626627
SFXN5,94097,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.70,,36513242
SGCA,6442,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.95,,36513242
SGCD,6444,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.07,,11305809|1585935|17984431|3626302|6760236|6897822
SGCG,6445,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.78,,36513242
SGF29,112869,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.87,,36513242
SGK1,6446,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.30,,11305809|1585935|17984431|3626302|6760236|6897822
SGK2,10110,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.53,,36513242
SGK3,23678,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.01,,9626627
SGK3,23678,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.62,,36513242
SGO1,151648,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.81,,11305809|1585935|17984431|3626302|6760236|6897822
SGO2,151246,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.88,,11305809|1585935|17984431|3626302|6760236|6897822
SGPP2,130367,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.09,,9626627
SGSM2,9905,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.80,,36513242
SGTB,54557,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.69,,36513242
SH,32780,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.74,,36513242
SH2B2,10603,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.84,,36513242
SH2D4A,63898,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.93,,11305809|1585935|17984431|3626302|6760236|6897822
SH3BGR,6450,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.73,,36513242
SH3BGRL,6451,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.83,,11305809|1585935|17984431|3626302|6760236|6897822
SH3BGRL,6451,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.55,,36513242
SH3BP1,23616,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.89,,36513242
SH3BP2,6452,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.63,,36513242
SH3BP4,23677,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.65,,36513242
SH3D21,79729,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.02,,11305809|1585935|17984431|3626302|6760236|6897822
SH3GL3,6457,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.99,,11305809|1585935|17984431|3626302|6760236|6897822
SH3GL3,6457,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.71,,36513242
SH3GLB1,51100,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.88,,11305809|1585935|17984431|3626302|6760236|6897822
SH3KBP1,30011,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.71,,11305809|1585935|17984431|3626302|6760236|6897822
SH3PXD2A,9644,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.80,,11305809|1585935|17984431|3626302|6760236|6897822
SH3PXD2B,285590,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.90,,11305809|1585935|17984431|3626302|6760236|6897822
SH3RF3,344558,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.72,,36513242
SH3TC1,54436,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.03,,11305809|1585935|17984431|3626302|6760236|6897822
SH3TC2,79628,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.15,,9626627
SH3YL1,26751,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.96,,11305809|1585935|17984431|3626302|6760236|6897822
SHANK2,22941,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.82,,9626627
SHB,6461,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.05,,9626627
SHB,6461,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.65,,36513242
SHBG,6462,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.29,,36513242
SHC2,25759,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.07,,11305809|1585935|17984431|3626302|6760236|6897822
SHC2,25759,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.79,,36513242
SHC4,399694,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.72,,36513242
SHCBP1,79801,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.71,,11305809|1585935|17984431|3626302|6760236|6897822
SHE,126669,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.14,,11305809|1585935|17984431|3626302|6760236|6897822
SHISA2,387914,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.96,,9626627
SHISA4,149345,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.15,,11305809|1585935|17984431|3626302|6760236|6897822
SHISA5,51246,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.15,,9626627
SHLD1,149840,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.34,,11305809|1585935|17984431|3626302|6760236|6897822
SHMT1,6470,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.37,,36513242
SHMT2,6472,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.36,,36513242
SHOX2,6474,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.08,,11305809|1585935|17984431|3626302|6760236|6897822
SHOX2,6474,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.80,,36513242
SHPRH,257218,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.23,,9626627
SHROOM2,357,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.98,,11305809|1585935|17984431|3626302|6760236|6897822
SHROOM2,357,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.70,,36513242
SHROOM3,57619,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.96,,11305809|1585935|17984431|3626302|6760236|6897822
