GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
RAP1B,5908,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.55,,16886695|16905684
RAP1BL,643752,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.59,,12405556|9463841
RAP1BL,643752,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.13,,16886695|16905684
RAPGEF4,11069,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.85,,12405556|9463841
RAPGEF4,11069,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,11.13,,16886695|16905684
RAPGEF4,11069,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,11.13,,16886695
RARA,5914,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.91,,11684046|12405556|18078449|19452292|25395965|9095378
RARB,5915,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.57,,12405556|9463841
RARB,5915,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.11,,16886695|16905684
RARS1,5917,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.02,,12405556|9463841
RARS1,5917,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.56,,16886695|16905684
RASGRF1,5923,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.03,,12405556|9463841
RASGRF1,5923,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.58,,16886695|16905684
RASGRP1,10125,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.84,,12405556|9463841
RASGRP1,10125,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.39,,16886695|16905684
RAVER2,55225,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.12,,12405556|9463841
RAVER2,55225,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.67,,16886695|16905684
RBM5,10181,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.98,,12405556|9463841
RBM5,10181,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.52,,16886695|16905684
RBP2A,568032,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.50,,12405556|9463841
RBP2A,568032,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.05,,16886695|16905684
RBP2B,432384,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.55,,12405556|9463841
RBP2B,432384,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.10,,16886695|16905684
RBP4L,335651,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.00,,12405556|9463841
RBP4L,335651,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.55,,16886695|16905684
RBPMS2A,436682,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.38,,12405556|9463841
RBPMS2A,436682,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.93,,16886695|16905684
RCN1,5954,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.91,,12405556|9463841
RCN1,5954,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.45,,16886695|16905684
RCOR2,283248,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.09,,12405556|9463841
RCOR2,283248,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.63,,16886695|16905684
RCVRN2,335650,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.78,,12405556|9463841
RCVRN2,335650,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.33,,16886695|16905684
RCVRNA,570333,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.92,,12405556|9463841
RCVRNA,570333,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.47,,16886695|16905684
RD3,343035,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.27,,12405556|9463841
RD3,343035,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.82,,16886695|16905684
RDH1,107605,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.63,,12405556|9463841
RDH1,107605,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.18,,16886695|16905684
RDH11,51109,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.97,,12405556|9463841
RDH11,51109,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.51,,16886695|16905684
RDH14A,450010,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.31,,12405556|9463841
RDH14A,450010,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.85,,16886695|16905684
RDH5,5959,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.09,,12405556|9463841
RDH5,5959,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.64,,16886695|16905684
RDH8A,280648,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.18,,12405556|9463841
RDH8A,280648,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.73,,16886695|16905684
RDX,5962,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.81,,12405556|9463841
RDX,5962,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.36,,16886695|16905684
RECK,8434,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.88,,12405556|9463841
RECK,8434,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.43,,16886695|16905684
RELA,5970,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.93,,12405556|9463841
RELA,5970,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.93,,11684046|12405556|18078449|19452292|25395965|9095378
RELA,5970,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,3.13,,16886695|16905684
RELN,5649,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.68,,12405556|9463841
RELN,5649,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,10.59,,16886695|16905684
RELN,5649,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,10.59,,16886695
REM1,28954,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.35,,12405556|9463841
REM1,28954,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.89,,16886695|16905684
RENBP,5973,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,9.68,,12405556|9463841
RENBP,5973,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,9.68,,11684046|12405556|18078449|19452292|25395965|9095378
RENBP,5973,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.60,,16886695|16905684
RFTN2,130132,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.19,,12405556|9463841
RFTN2,130132,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.73,,16886695|16905684
RGL3A,100149956,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.08,,12405556|9463841
RGL3A,100149956,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.63,,16886695|16905684
RGN,9104,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.07,,11684046|12405556|18078449|19452292|25395965|9095378
RGRA,550575,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.18,,12405556|9463841
RGRA,550575,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.73,,16886695|16905684
RGRB,554142,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.08,,12405556|9463841
RGRB,554142,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.63,,16886695|16905684
RGS2,5997,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.54,,12405556|9463841
RGS2,5997,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.08,,16886695|16905684
RGS4,5999,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.69,,12405556|9463841
RGS4,5999,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.24,,16886695|16905684
RGS7,6000,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,5.39,,16886695
RGS8,85397,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.22,,12405556|9463841
RGS8,85397,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.76,,16886695|16905684
RGS9,8787,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.99,,12405556|9463841
RGS9,8787,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.54,,16886695|16905684
RHBDF1,64285,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.97,,12405556|9463841
RHBDF1,64285,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.51,,16886695|16905684
RHOA,387,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.50,,12405556|9463841
RHOA,387,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.04,,16886695|16905684
RHOCB,436718,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.38,,12405556|9463841
RHOCB,436718,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.93,,16886695|16905684
RHOGB,336933,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.47,,12405556|9463841
RHOGB,336933,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.02,,16886695|16905684
RIDA,10247,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.86,,12405556|9463841
RIDA,10247,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.40,,16886695|16905684
RIMS1,22999,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.13,,12405556|9463841
RIMS1,22999,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.68,,16886695|16905684
RIOX2,84864,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.12,,12405556|9463841
RIOX2,84864,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.66,,16886695|16905684
RIPK1,8737,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.96,,11684046|12405556|18078449|19452292|25395965|9095378
RIPK1,8737,"Sleep Disorders, Intrinsic",MESH:D020919,,Quetiapine Fumarate,5.30,,16905684
RIPK3,11035,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,8.43,,12405556|9463841
RIPK3,11035,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,8.43,,11684046|12405556|18078449|19452292|25395965|9095378
RIPK3,11035,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,10.74,,16886695|16905684
RIPK3,11035,"Sleep Disorders, Intrinsic",MESH:D020919,,Quetiapine Fumarate,10.74,,16905684
RLBP1A,393678,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.04,,12405556|9463841
RLBP1A,393678,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.59,,16886695|16905684
RLN1,6013,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.38,,12405556|9463841
RLN1,6013,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.92,,16886695|16905684
RLTPR,415666,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.04,,12405556|9463841
RLTPR,415666,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.59,,16886695|16905684
RNF123,63891,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.22,,12405556|9463841
RNF123,63891,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.76,,16886695|16905684
RNF170,81790,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.23,,12405556|9463841
RNF170,81790,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.78,,16886695|16905684
RNF182,221687,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.21,,12405556|9463841
RNF182,221687,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.76,,16886695|16905684
RNF41,10193,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.36,,12405556|9463841
RNF41,10193,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.90,,16886695|16905684
RORA,6095,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.04,,11684046|12405556|18078449|19452292|25395965|9095378
RORAB,554722,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.92,,12405556|9463841
RORAB,554722,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.47,,16886695|16905684
RORB,6096,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.18,,12405556|9463841
RORB,6096,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.73,,16886695|16905684
RORC,6097,"Sleep Disorders, Circadian Rhythm",MESH:D020178,marker/mechanism,,,,25395965
ROS1,6098,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.16,,12405556|9463841
ROS1,6098,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.70,,16886695|16905684
RPE,6120,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.26,,12405556|9463841
RPE,6120,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.81,,16886695|16905684
RPE65A,393724,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.81,,12405556|9463841
RPE65A,393724,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.36,,16886695|16905684
RPL13,6137,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.78,,12405556|9463841
RPL13,6137,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.32,,16886695|16905684
RPL18A,6142,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.98,,12405556|9463841
RPL18A,6142,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.52,,16886695|16905684
RPL19,6143,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,9.50,,12405556|9463841
RPL19,6143,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,9.50,,11684046|12405556|18078449|19452292|25395965|9095378
RPL19,6143,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.55,,16886695|16905684
RPL23,9349,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.21,,11684046|12405556|18078449|19452292|25395965|9095378
RPL3,6122,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.22,,11684046|12405556|18078449|19452292|25395965|9095378
RPL30,6156,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.95,,12405556|9463841
RPL30,6156,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.50,,16886695|16905684
RPL6,6128,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.79,,12405556|9463841
RPL6,6128,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.33,,16886695|16905684
RPL8,6132,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.92,,12405556|9463841
RPL8,6132,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.46,,16886695|16905684
RPLP0P6,220717,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.31,,12405556|9463841
RPLP0P6,220717,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.85,,16886695|16905684
RPLP2,6181,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.94,,12405556|9463841
RPLP2,6181,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.49,,16886695|16905684
RPRD2B,556426,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.13,,12405556|9463841
RPRD2B,556426,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.68,,16886695|16905684
RPS10,6204,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.96,,12405556|9463841
RPS10,6204,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.51,,16886695|16905684
RPS16,6217,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.94,,12405556|9463841
RPS16,6217,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.48,,16886695|16905684
RPS19,6223,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.18,,11684046|12405556|18078449|19452292|25395965|9095378
RPS27,6232,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.87,,12405556|9463841
RPS27,6232,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.42,,16886695|16905684
RPS27A,6233,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.92,,12405556|9463841
RPS27A,6233,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.47,,16886695|16905684
RPS7,6201,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.22,,11684046|12405556|18078449|19452292|25395965|9095378
RPS9,6203,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.97,,12405556|9463841
RPS9,6203,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.52,,16886695|16905684
RPTOR,57521,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.91,,12405556|9463841
RPTOR,57521,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.46,,16886695|16905684
RRAD,6236,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.71,,12405556|9463841
RRAD,6236,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.26,,16886695|16905684
RRAGCB,100000325,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.31,,12405556|9463841
RRAGCB,100000325,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.85,,16886695|16905684
RRBP1,6238,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.81,,12405556|9463841
RRBP1,6238,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.35,,16886695|16905684
RRM1,6240,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.65,,12405556|9463841
RRM1,6240,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.20,,16886695|16905684
RS1A,445044,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.73,,12405556|9463841
RS1A,445044,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.28,,16886695|16905684
RSF1,51773,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.09,,12405556|9463841
RSF1,51773,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.63,,16886695|16905684
RSRP1,57035,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.82,,12405556|9463841
RSRP1,57035,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.36,,16886695|16905684
RTN4,57142,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.76,,12405556|9463841
RTN4,57142,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,10.85,,16886695|16905684
RTN4,57142,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,10.85,,16886695
RUNX2,860,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.73,,11684046|12405556|18078449|19452292|25395965|9095378
RX2,30473,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.59,,12405556|9463841
RX2,30473,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.13,,16886695|16905684
RX3,30474,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.86,,12405556|9463841
RX3,30474,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.41,,16886695|16905684
RXRBA,30530,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.47,,12405556|9463841
RXRBA,30530,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.02,,16886695|16905684
RXRG,6258,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.80,,12405556|9463841
RXRG,6258,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.34,,16886695|16905684
S100A9,6280,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.48,,12405556|9463841
S100A9,6280,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,9.90,,16886695|16905684
S100A9,6280,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,9.90,,16886695
S100G,795,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.31,,11684046|12405556|18078449|19452292|25395965|9095378
SAE1,10055,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.06,,12405556|9463841
SAE1,10055,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.60,,16886695|16905684
SAMD13,148418,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.36,,12405556|9463841
SAMD13,148418,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.90,,16886695|16905684
SAMD7,344658,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.89,,12405556|9463841
SAMD7,344658,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.44,,16886695|16905684
SAMSN1A,336695,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.86,,12405556|9463841
SAMSN1A,336695,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.41,,16886695|16905684
SARS1,6301,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.87,,12405556|9463841
SARS1,6301,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.41,,16886695|16905684
SATB2,23314,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.95,,12405556|9463841
SATB2,23314,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.49,,16886695|16905684
SBDS,51119,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.08,,12405556|9463841
SBDS,51119,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.63,,16886695|16905684
SC5D,6309,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.67,,12405556|9463841
SC5D,6309,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,10.55,,16886695|16905684
SC5D,6309,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,10.55,,16886695
SCARA5,286133,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.93,,12405556|9463841
SCARA5,286133,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.48,,16886695|16905684
SCARB2,950,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.79,,12405556|9463841
SCARB2,950,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.33,,16886695|16905684
SCD,6319,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.38,,12405556|9463841
SCD,6319,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,3.92,,16886695|16905684
SCN1BB,100005325,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.47,,12405556|9463841
SCN1BB,100005325,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.02,,16886695|16905684
SDF2L1,23753,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.75,,12405556|9463841
SDF2L1,23753,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.29,,16886695|16905684
SDHB,6390,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.12,,11684046|12405556|18078449|19452292|25395965|9095378
SDR42E2,100288072,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.89,,12405556|9463841
SDR42E2,100288072,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.44,,16886695|16905684
SDS,10993,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.33,,11684046|12405556|18078449|19452292|25395965|9095378
SEC23B,10483,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.96,,12405556|9463841
SEC23B,10483,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.50,,16886695|16905684
SEC24C,9632,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.21,,12405556|9463841
SEC24C,9632,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.76,,16886695|16905684
SEC61A1,29927,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.89,,12405556|9463841
SEC61A1,29927,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.44,,16886695|16905684
SEC63,11231,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.00,,12405556|9463841
SEC63,11231,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.54,,16886695|16905684
SELENOM,140606,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.38,,11684046|12405556|18078449|19452292|25395965|9095378
SELENOP,6414,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.60,,12405556|9463841
SELENOP,6414,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.14,,16886695|16905684
SELENOP2,791479,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.00,,12405556|9463841
SELENOP2,791479,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.55,,16886695|16905684
SELENOW2A,378437,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.31,,12405556|9463841
SELENOW2A,378437,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.85,,16886695|16905684
SEPSECS,51091,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.17,,12405556|9463841
SEPSECS,51091,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.72,,16886695|16905684
SEPTIN4A,556486,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.59,,12405556|9463841
SEPTIN4A,556486,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.13,,16886695|16905684
SEPTIN5B,445325,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.13,,12405556|9463841
SEPTIN5B,445325,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.68,,16886695|16905684
SERINC2,347735,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Phenelzine,5.00,,3273886
